,id,player_name,games,time,goals_5wks,xG_5wks,assists_5wks,xA_5wks,shots_5wks,key_passes_5wks,yellow_cards,red_cards,position,team_title,npg_5wks,npxG_5wks,xGChain,xGBuildup
164,645,Dele Alli,5,152,0,0.5913847088813782,0,0.21432761661708355,1,4,0,0,MID,Tottenham,0,0.5913847088813782,1.4530099164694548,0.7716552373021841
165,660,Ben Davies,5,392,0,0.05805462226271629,0,0,1,0,1,0,DEF,Tottenham,0,0.05805462226271629,0.9247688017785549,0.8667141795158386
166,661,Josh Onomah,5,31,0,0.45933255553245544,0,0,3,0,1,0,FWD,Fulham,0,0.45933255553245544,0.5451320707798004,0.1867094412446022
167,669,Ashley Westwood,5,450,0,0.1047966331243515,0,0.297787144780159,5,5,1,0,MID,Burnley,0,0.1047966331243515,1.703291643410921,1.4245535619556904
168,672,Jordan Ayew,5,429,0,0.12474523112177849,0,0.06837936490774155,4,1,1,0,FWD,Crystal Palace,0,0.12474523112177849,1.8520695120096207,1.6589448973536491
169,681,César Azpilicueta,5,450,0,0.02080155536532402,0,1.004563182592392,1,7,0,0,DEF,Chelsea,0,0.02080155536532402,4.328135922551155,3.513333335518837
170,682,Branislav Ivanovic,5,131,0,0,0,0,0,0,0,0,DEF,West Bromwich Albion,0,0,0.0,0
171,688,Ruben Loftus-Cheek,5,262,0,0.2564550470560789,0,0.0896429680287838,2,2,1,0,FWD,Fulham,0,0.2564550470560789,0.3924733102321625,0.04637529328465462
172,695,Bertrand Traoré,5,328,0,0.11468410771340132,1,1.3146980870515108,2,5,0,0,FWD,Aston Villa,0,0.11468410771340132,0.9388488233089447,0.06553700566291809
173,697,Nemanja Matic,5,272,0,0.10184512287378311,0,0.0303916297852993,3,1,0,0,MID,Manchester United,0,0.10184512287378311,1.4766584634780884,1.4592706859111786
174,699,Gary Cahill,5,450,0,0,0,0,0,0,2,0,DEF,Crystal Palace,0,0,0.48175691068172455,0.48175691068172455
175,700,Willian,5,210,0,0.23397906497120857,2,0.24490173161029816,4,4,0,0,MID,Arsenal,0,0.23397906497120857,0.6137305833399296,0.263852596282959
176,702,Tammy Abraham,5,215,0,0.16559439152479172,0,0,3,0,0,0,FWD,Chelsea,0,0.16559439152479172,0.09205649606883526,0.04990326054394245
177,703,Fikayo Tomori,1,43,0,0,0,0,0,0,0,0,FWD,Chelsea,0,0,0.0727275162935257,0.0727275162935257
178,706,Lukasz Fabianski,5,450,0,0,0,0,0,0,0,0,GK,West Ham,0,0,0.1342265009880066,0.1342265009880066
179,708,Federico Fernández,5,438,0,0,0,0.4892941489815712,0,3,0,0,DEF,Newcastle United,0,0,1.3704798556864262,1.313895020633936
180,710,Neil Taylor,1,13,0,0,0,0,0,0,1,0,FWD,Aston Villa,0,0,0.0,0
181,712,Jack Cork,5,443,0,0.03718377463519573,0,0.0808621421456337,2,2,1,0,MID,Burnley,0,0.03718377463519573,1.0485077928751707,0.954105082899332
182,725,Ola Aina,5,433,0,0,0,0.022506507113575935,0,1,0,0,DEF,Fulham,0,0,0.5441622938960791,0.5216557867825031
183,727,DeAndre Yedlin,5,439,0,0.0998492855578661,0,0.08443297632038593,2,3,0,0,DEF,Newcastle United,0,0.0998492855578661,0.5257039777934551,0.3566392660140991
184,730,Patrick van Aanholt,5,450,0,0.39100711047649384,0,0,3,0,1,0,DEF,Crystal Palace,0,0.39100711047649384,1.564865231513977,1.1852287501096725
185,741,Jordan Pickford,5,402,0,0,0,0,0,0,0,0,GK,Everton,0,0,0.7793596144765615,0.7793596144765615
186,743,Dwight Gayle,5,264,0,2.123145505785942,0,0.15638726018369198,9,3,0,0,FWD,Newcastle United,0,2.123145505785942,2.4707817919552326,0.32744571566581726
187,745,Kasper Schmeichel,5,450,0,0,0,0,0,0,0,0,GK,Leicester,0,0,0.6313421502709389,0.6313421502709389
188,748,Wes Morgan,3,13,0,0,0,0,0,0,0,0,FWD,Leicester,0,0,0.14461266994476318,0.14461266994476318
189,749,Christian Fuchs,5,423,0,0.032091960310935974,0,0.013015583157539368,2,1,3,0,DEF,Leicester,0,0.032091960310935974,1.6288349777460098,1.5972304046154022
190,751,N&#039;Golo Kanté,5,307,0,0.4990161843597889,1,0.16527952998876572,5,5,0,0,MID,Chelsea,0,0.4990161843597889,3.329009622335434,2.776434063911438
191,753,Marc Albrighton,5,195,0,0.1249411441385746,2,0.7800296824425459,3,7,0,0,MID,Leicester,0,0.1249411441385746,1.18741655908525,0.8518021106719971
192,755,Jamie Vardy,5,450,0,1.5287024676799774,2,2.0242259595543146,7,5,0,0,FWD,Leicester,0,1.5287024676799774,3.9390157610177994,0.38608745485544205
193,757,Jeffrey Schlupp,5,93,0,0.047943223267793655,2,0.7188630700111389,1,3,0,0,FWD,Crystal Palace,0,0.047943223267793655,0.7668062895536423,0.6021665334701538
194,762,Demarai Gray,1,17,0,0.05797205865383148,0,0,1,0,0,0,FWD,Leicester,0,0.05797205865383148,0.02703343704342842,0.02703343704342842
195,769,Jonjo Shelvey,5,450,0,0.15466050431132317,1,0.7590135270729661,5,7,1,0,MID,Newcastle United,0,0.15466050431132317,1.913402333855629,1.2271813824772835
196,771,Georginio Wijnaldum,5,306,0,0.09397218562662601,0,0.21524417400360107,3,2,0,0,MID,Liverpool,0,0.09397218562662601,0.7749517094343901,0.4657353609800339
197,772,Moussa Sissoko,5,121,0,0,0,0,0,0,0,0,FWD,Tottenham,0,0,1.1520503293722868,1.1520503293722868
198,775,Andros Townsend,5,264,0,0.13479886949062347,0,0.14348744042217731,3,3,0,0,FWD,Crystal Palace,0,0.13479886949062347,0.8505977690219879,0.7720028162002563
199,780,Karl Darlow,5,450,0,0,0,0,0,0,1,0,GK,Newcastle United,0,0,0.050620973110198975,0.050620973110198975
200,782,Ben Chilwell,5,423,0,0.6646621022373438,0,0.3254157155752182,8,5,1,0,DEF,Chelsea,0,0.6646621022373438,3.277593433856964,2.6554805636405945
201,785,John Ruddy,1,1,0,0,0,0,0,0,0,0,FWD,Wolverhampton Wanderers,0,0,0.0,0
202,789,Robbie Brady,5,164,0,0.09294561669230461,0,0,2,0,1,0,MID,Burnley,0,0.09294561669230461,0.2690829932689667,0.21975607424974442
203,807,Jonny Evans,5,433,0,0.6947427382692695,0,0.03152850642800331,2,1,1,0,DEF,Leicester,0,0.6947427382692695,1.4612753987312317,1.4612753987312317
204,831,Fraser Forster,5,450,0,0,0,0,0,0,0,0,GK,Southampton,0,0,0.6149501800537109,0.6149501800537109
205,835,Ryan Bertrand,5,450,0,0,0,0.6247326489537954,0,3,0,0,DEF,Southampton,0,0,1.0695018470287323,1.0436604768037796
206,838,Sadio Mané,5,307,0,1.8096844404935837,2,0.6896840203553438,12,4,0,0,FWD,Liverpool,0,1.8096844404935837,2.7164731323719025,0.616872102022171
207,839,Shane Long,5,162,0,0.020856590941548347,0,0,1,0,0,0,FWD,Southampton,0,0.020856590941548347,0.04732386767864227,0.026467276737093925
208,842,Oriol Romeu,5,433,0,0.08544239401817322,0,0.07051941752433777,2,1,1,0,MID,Southampton,0,0.08544239401817322,1.3435727655887604,1.2027479782700539
209,844,Jay Rodriguez,5,111,0,0.27042967453598976,0,0,5,0,0,0,FWD,Burnley,0,0.27042967453598976,0.2366277612745762,0.05685591325163841
210,847,Cédric Soares,5,383,0,0.11652805097401142,0,0.12566038221120834,4,2,0,0,DEF,Arsenal,0,0.11652805097401142,0.6073827315121889,0.3947366885840893
211,848,Charlie Austin,5,126,0,0.4129626452922821,0,0,3,0,0,0,FWD,West Bromwich Albion,0,0.4129626452922821,0.4129626452922821,0
212,853,Paul Dummett,5,450,0,0,0,0.15713378880172968,0,3,2,0,DEF,Newcastle United,0,0,1.5494443327188492,1.4402689263224602
213,857,Phil Bardsley,4,272,0,0.06341451406478882,0,0,3,0,2,0,DEF,Burnley,0,0.06341451406478882,0.1266939826309681,0.10160527005791664
214,875,Ciaran Clark,5,450,0,0.10155206173658371,0,0,2,0,1,0,DEF,Newcastle United,0,0.10155206173658371,1.47857700381428,1.47857700381428
215,876,Fabian Delph,5,206,0,0.014957983046770096,0,0.028502553701400757,1,1,0,0,DEF,Everton,0,0.014957983046770096,1.0346714854240417,0.9912109673023224
216,884,Matt Targett,5,450,0,0,0,0.5375721342861652,0,6,2,0,DEF,Aston Villa,0,0,0.6545613333582878,0.5815128311514854
217,885,Kyle Walker-Peters,5,434,0,0.06404662877321243,0,0.1717678029090166,2,3,0,0,DEF,Southampton,0,0.06404662877321243,1.867223009467125,1.631408616900444
218,887,Erik Pieters,5,326,0,0.00909247063100338,0,0.2195698246359825,1,2,1,0,DEF,Burnley,0,0.00909247063100338,0.7507406715303659,0.5220783799886703
219,888,Xherdan Shaqiri,5,136,0,0.1128835529088974,0,1.184014841914177,3,6,0,0,FWD,Liverpool,0,0.1128835529088974,1.2297349870204926,0.2768621537834406
220,910,Harrison Reed,5,414,0,0.07720714062452316,0,0.10942498221993446,3,3,0,0,MID,Fulham,0,0.07720714062452316,0.7225877922028303,0.6596972364932299
221,934,Axel Tuanzebe,5,112,0,0,0,0,0,0,2,0,DEF,Manchester United,0,0,0.5835539102554321,0.5835539102554321
222,966,Alex Oxlade-Chamberlain,5,81,0,0.07056105136871338,0,0,3,0,0,0,FWD,Liverpool,0,0.07056105136871338,0.5086881350725889,0.4644858967512846
223,971,Harry Winks,5,355,0,0.047471366822719574,0,0.14573196321725845,3,2,2,0,MID,Tottenham,0,0.047471366822719574,1.8327322006225586,1.7486078776419163
224,978,Sam Johnstone,5,450,0,0,1,0.11011698096990585,0,1,0,0,GK,West Bromwich Albion,0,0,0.12572871148586273,0.015611730515956879
225,985,Mason Holgate,5,436,0,0,0,0.28610777854919434,0,1,2,0,DEF,Everton,0,0,1.7504605893045664,1.4643528256565332
226,987,Joseph Gomez,5,414,0,0,0,0,0,0,0,0,DEF,Liverpool,0,0,1.4486604928970337,1.4486604928970337
227,1013,Sam Field,3,56,0,0,0,0,0,0,0,0,FWD,West Bromwich Albion,0,0,0.0,0
228,1014,Tyler Roberts,5,395,0,0.18695484846830368,0,0.3958763871341944,5,2,1,0,MID,Leeds,0,0.18695484846830368,2.0911713540554047,1.5083401501178741
229,1024,Tyrone Mings,5,450,0,0,1,0.06553700566291809,0,1,1,0,DEF,Aston Villa,0,0,1.2618183493614197,1.2618183493614197
230,1042,Tom Davies,5,353,0,0.054180788807570934,1,0.5723092723637819,2,3,1,0,MID,Everton,0,0.054180788807570934,1.5029263496398926,1.4897912442684174
231,1053,Keinan Davis,5,49,0,0.06148289144039154,1,0.49341026693582535,1,2,0,0,FWD,Aston Villa,0,0.06148289144039154,0.5825765207409859,0.08916624914854765
232,1084,Jonjoe Kenny,4,81,0,0,0,0,0,0,0,0,DEF,Everton,0,0,0.24064451456069946,0.24064451456069946
233,1208,Felipe Anderson,2,2,0,0,0,0,0,0,0,0,FWD,West Ham,0,0,0.05036865919828415,0.05036865919828415
234,1234,Dennis Praet,5,131,0,0.14564084261655807,0,0.4144262224435806,3,2,0,0,MID,Leicester,0,0.14564084261655807,0.5288688838481903,0.054072458297014236
235,1245,Emerson,2,88,0,0,0,0,0,0,0,0,FWD,Chelsea,0,0,0.0,0
236,1257,Alisson,5,450,0,0,0,0,0,0,0,0,GK,Liverpool,0,0,0.5276158191263676,0.5276158191263676
237,1304,Moise Kean,2,10,0,0.02234572172164917,0,0,1,0,0,0,FWD,Everton,0,0.02234572172164917,0.02234572172164917,0
238,1379,Allan,5,341,0,0,0,0.022356737405061722,0,1,0,0,MID,Everton,0,0,1.8999924510717392,1.8999924510717392
239,1545,Emil Krafth,5,418,0,0.09292967990040779,0,0.35007568448781967,6,4,1,0,DEF,Newcastle United,0,0.09292967990040779,1.1947990600019693,0.795382171869278
240,1621,Marcos Alonso,5,387,0,0.9361779615283012,0,1.4405494630336761,12,8,1,0,DEF,Chelsea,0,0.9361779615283012,2.596925038844347,1.2447611130774021
241,1652,Matthew Lowton,5,450,0,0.08253789599984884,0,0.6300002709031105,4,6,1,0,DEF,Burnley,0,0.08253789599984884,1.3381899893283844,0.7708892896771431
242,1653,Michael Keane,5,450,0,0.13220248837023973,0,0.024025844410061836,4,1,0,0,DEF,Everton,0,0.13220248837023973,1.5655566547065973,1.5415307972580194
243,1654,Ben Mee,5,450,0,0.26671906746923923,0,0,7,0,0,0,DEF,Burnley,0,0.26671906746923923,0.544119868427515,0.5282681956887245
244,1663,Johann Berg Gudmundsson,5,357,0,0.0765465795993805,0,0.6168347671627998,2,3,0,0,MID,Burnley,0,0.0765465795993805,1.0241658091545105,0.33078448474407196
245,1665,James Tarkowski,5,450,0,0.11097467876970768,0,0.20613281428813934,2,3,1,0,DEF,Burnley,0,0.11097467876970768,0.28014349937438965,0.28014349937438965
246,1682,Islam Slimani,1,17,0,0.10036919265985489,0,0.07683446258306503,1,1,0,0,FWD,Leicester,0,0.10036919265985489,0.17720365524291992,0
247,1683,Ryan Fraser,5,335,0,0.1724789049476385,1,0.33888908848166466,6,7,0,0,FWD,Newcastle United,0,0.1724789049476385,0.7428135648369789,0.5127148060128093
248,1685,Ahmed Elmohamady,5,450,0,0.14160370826721191,0,0.5507855042815208,3,4,2,0,DEF,Aston Villa,0,0.14160370826721191,0.8830010257661343,0.42217760160565376
249,1687,Harry Maguire,5,450,0,0.0356560405343771,0,0,2,0,2,0,DEF,Manchester United,0,0.0356560405343771,1.1729523949325085,1.1729523949325085
250,1688,Andrew Robertson,5,424,0,0.0767541192471981,0,0.2604968883097172,2,6,1,0,DEF,Liverpool,0,0.0767541192471981,0.9343723207712173,0.7636306826025248
251,1689,Jake Livermore,5,286,0,0.08368473500013351,0,0,1,0,0,0,MID,West Bromwich Albion,0,0.08368473500013351,1.2956444919109344,1.2119597494602203
252,1691,Robert Snodgrass,5,288,0,0.1406804881989956,0,0.45147934183478355,3,2,2,0,MID,West Bromwich Albion,0,0.1406804881989956,0.5939223803579807,0.08357826992869377
253,1699,Shkodran Mustafi,3,43,0,0,0,0,0,0,0,0,FWD,Arsenal,0,0,0.06472476571798325,0.06472476571798325
254,1719,Javier Manquillo,5,203,0,0,0,0.10900570452213287,0,1,0,0,DEF,Newcastle United,0,0,0.830870152451098,0.7218644330278039
255,1726,Abdoulaye Doucouré,5,425,0,0.0330696776509285,0,0.07639191299676895,1,2,1,0,MID,Everton,0,0.0330696776509285,1.3594370558857918,1.2830451354384422
256,1735,Jack Stephens,5,421,0,0.5896125957369804,0,0,2,0,1,0,DEF,Southampton,0,0.5896125957369804,0.8581647034734488,0.8581647034734488
257,1736,Oliver McBurnie,5,304,0,0.37280890345573425,0,0.026379676535725594,4,1,1,0,FWD,Sheffield United,0,0.37280890345573425,0.9075361043214798,0.5437915176153183
258,1737,Matt Phillips,5,402,0,0.7077588271349669,0,0.21414509043097496,7,3,0,0,MID,West Bromwich Albion,0,0.7077588271349669,1.0058104991912842,0.14955400303006172
259,1738,Hal Robson-Kanu,5,64,0,0,0,0.1052483469247818,0,1,0,0,FWD,West Bromwich Albion,0,0,0.15247312188148499,0.047224774956703186
260,1739,Eric Bailly,5,450,0,0.04878591373562813,0,0,1,0,1,0,DEF,Manchester United,0,0.04878591373562813,0.6218025982379913,0.6218025982379913
261,1746,Jeff Hendrick,5,222,0,0.09283816814422607,0,0.013825207017362118,1,1,0,1,MID,Newcastle United,0,0.09283816814422607,0.2119284374639392,0.19810323044657707
262,1747,Kevin Long,5,365,0,0.5170078873634338,0,0,1,0,2,0,DEF,Burnley,0,0.5170078873634338,0.44502995535731316,0.44502995535731316
263,1748,Lys Mousset,5,202,0,0,0,0.05905785411596298,0,1,0,0,FWD,Sheffield United,0,0,0.31954462826251984,0.26048676669597626
264,1749,Rob Holding,5,354,0,0.057072319090366364,0,0.04470866918563843,2,1,0,0,DEF,Arsenal,0,0.057072319090366364,0.5221344493329525,0.4774257726967335
265,1750,Ainsley Maitland-Niles,5,450,0,0.3871031887829304,0,0,4,0,0,0,MID,West Bromwich Albion,0,0.3871031887829304,1.0758083164691925,0.7188663482666016
266,1760,Arthur Masuaku,5,387,0,0.3107781708240509,1,0.9047290217131376,1,5,0,0,DEF,West Ham,0,0.3107781708240509,1.6375104784965515,0.49138026870787144
267,1785,Nampalys Mendy,5,127,0,0,0,0.022692695260047913,0,1,1,0,MID,Leicester,0,0,0.786394752562046,0.7637020722031593
268,1822,Antonio Rüdiger,5,450,0,0.174061912111938,0,0.12313866429030895,5,2,0,0,DEF,Chelsea,0,0.174061912111938,4.188192889094353,4.169751316308975
269,1823,Lucas Digne,5,450,0,0.10107066482305527,0,1.534021656960249,1,10,2,0,DEF,Everton,0,0.10107066482305527,2.4690112955868244,1.5086200404912233
270,1828,Alex Telles,5,340,0,0.08062233589589596,2,0.3341408520936966,2,8,0,0,DEF,Manchester United,0,0.08062233589589596,2.2363976687192917,2.1557752937078476
271,2163,Diego Llorente,5,450,0,0.14003184624016285,0,0.34819113835692406,3,2,0,0,DEF,Leeds,0,0.14003184624016285,0.552301075309515,0.20410992950201035
272,2164,Pablo Hernández,5,85,0,0.11877769976854324,0,0,2,0,1,0,FWD,Leeds,0,0.11877769976854324,0.894590811803937,0.7758131492882967
273,2190,Vicente Guaita,5,450,0,0,0,0,0,0,0,0,GK,Crystal Palace,0,0,0.030887801200151443,0.030887801200151443
274,2254,Mateo Kovacic,5,353,0,0.10961165092885494,0,0.36654141917824745,4,5,1,0,MID,Chelsea,0,0.10961165092885494,3.515573263168335,3.1827279813587666
275,2259,Kiko Casilla,1,90,0,0,0,0,0,0,0,0,GK,Leeds,0,0,0.0,0
276,2280,Jonny,5,387,0,0.05170465260744095,0,0.024455219507217407,1,1,0,0,DEF,Wolverhampton Wanderers,0,0.05170465260744095,0.28165455255657434,0.20549468789249659
277,2310,Alphonse Areola,5,450,0,0,0,0,0,0,0,0,GK,Fulham,0,0,0.6471918299794197,0.6471918299794197
278,2328,Thomas Partey,5,371,0,0.18337020836770535,0,0.10420306771993637,8,3,0,0,MID,Arsenal,0,0.18337020836770535,2.0302932616323233,1.878280883654952
279,2361,Willian José,5,391,0,0.5701172985136509,0,0.9816636610776186,6,5,0,0,FWD,Wolverhampton Wanderers,0,0.5701172985136509,0.7804099805653095,0.16819490119814873
280,2379,João Cancelo,5,426,0,0.5705416332930326,1,1.4088674634695053,7,8,1,0,DEF,Manchester City,0,0.5705416332930326,2.1483194082975388,1.54874786734581
281,2381,Rodrigo,5,205,0,0.2072559054940939,1,0.33891230821609497,6,3,3,0,MID,Leeds,0,0.2072559054940939,0.9718773365020752,0.48373378813266754
282,2383,André Gomes,5,376,0,0.10351122915744781,0,0.6982989981770515,5,5,0,0,MID,Everton,0,0.10351122915744781,1.4731716699898243,0.9506450481712818
283,2385,Mat Ryan,5,450,0,0,0,0,0,0,0,0,GK,Brighton,0,0,0.5336162336170673,0.5336162336170673
284,2446,Dani Ceballos,5,233,0,0.0753990039229393,1,0.14230914413928986,1,2,0,0,MID,Arsenal,0,0.0753990039229393,0.9673609435558319,0.8919619023799896
285,2496,Rodri,5,361,0,0.26165691018104553,0,0.1941131055355072,4,5,1,0,MID,Manchester City,0,0.26165691018104553,1.6463775038719177,1.25188846886158
286,2498,Aymeric Laporte,5,450,0,0,0,0,0,0,0,0,DEF,Manchester City,0,0,1.8660105019807816,1.8660105019807816
287,2958,Oleksandr Zinchenko,5,444,0,0.29157605953514576,0,0.9752300530672073,6,13,0,0,DEF,Manchester City,0,0.29157605953514576,3.6729589998722076,3.174954704940319
288,3203,Issa Diop,5,450,0,0.2559306025505066,0,0.017779581248760223,1,1,1,0,DEF,West Ham,0,0.2559306025505066,0.5107580348849297,0.49297845363616943
289,3231,Kamil Grosicki,3,151,0,0.10924907773733139,1,0.5663558542728424,3,3,0,0,MID,West Bromwich Albion,0,0.10924907773733139,0.16501346230506897,0.017962073907256126
290,3288,Thiago Silva,5,333,0,0.12908392027020454,0,0.057620249688625336,2,1,0,1,DEF,Chelsea,0,0.12908392027020454,1.1078542992472649,1.025256209075451
291,3293,Lucas Moura,5,357,0,0.09064727276563644,2,0.8731195777654648,1,6,0,0,MID,Tottenham,0,0.09064727276563644,2.117401834577322,1.9820789024233818
292,3303,Ricardo Pereira,5,335,0,0.22994013503193855,0,0.16808120161294937,3,2,1,0,MID,Leicester,0,0.22994013503193855,1.9350024238228798,1.5369810461997986
293,3304,Maxime Le Marchand,2,118,0,0.009506329894065857,0,0,1,0,2,0,DEF,Fulham,0,0.009506329894065857,0.24691654741764069,0.24691654741764069
294,3420,Fabinho,5,373,0,0.12085939943790436,0,0,2,0,0,0,DEF,Liverpool,0,0.12085939943790436,0.8705474846065044,0.8517752103507519
295,3422,João Moutinho,5,419,0,0.06018335372209549,1,0.3433188833296299,2,9,0,0,MID,Wolverhampton Wanderers,0,0.06018335372209549,0.9331662990152836,0.7574445009231567
296,3428,Hélder Costa,5,269,0,0.21625680103898048,1,0.13886436820030212,3,1,0,0,MID,Leeds,0,0.21625680103898048,0.49137718603014946,0.17524980008602142
297,3491,Romain Saiss,5,450,0,1.0014709830284119,0,0.247324138879776,4,1,1,0,DEF,Wolverhampton Wanderers,0,1.0014709830284119,1.0878193750977516,1.0878193750977516
298,3585,Said Benrahma,5,196,0,0.10701654106378555,0,0.9810322374105453,3,3,0,0,MID,West Ham,0,0.10701654106378555,1.3155510649085045,0.2910439148545265
299,3635,Bernardo Silva,5,421,0,0.7656316682696342,1,1.0817981958389282,6,8,2,0,FWD,Manchester City,0,0.7656316682696342,3.9477520436048508,2.129704710096121
300,3683,Ivan Cavaleiro,5,299,0,0.37172548472881317,0,0.1034431979060173,4,1,0,0,FWD,Fulham,0,0.37172548472881317,0.5950137227773666,0.25290194898843765
301,3696,Morgan Sanson,5,251,0,0.011565255001187325,0,0.10845217108726501,1,1,2,0,MID,Aston Villa,0,0.011565255001187325,0.30181363597512245,0.19336146488785744
302,3979,Ahmed Hegazy,1,90,0,0,0,0,0,0,0,0,DEF,West Bromwich Albion,0,0,0.18402814865112305,0.18402814865112305
303,4381,Mateusz Klich,5,162,0,0.07314811460673809,0,0.0979450736194849,3,3,1,0,MID,Leeds,0,0.07314811460673809,0.7833032868802547,0.6592748407274485
304,4391,Darnell Furlong,5,450,0,0,1,0.312978096306324,0,3,2,0,DEF,West Bromwich Albion,0,0,1.0350051075220108,1.0350051075220108
305,4401,Emiliano Martinez,5,450,0,0,0,0,0,0,0,0,GK,Aston Villa,0,0,0.0877351351082325,0.0877351351082325
306,4490,Semi Ajayi,5,389,0,0.05897687375545502,0,0,1,0,0,1,DEF,West Bromwich Albion,0,0.05897687375545502,0.9166450202465057,0.9166450202465057
307,4764,Jean-Philippe Gbamin,1,9,0,0,0,0,0,0,0,0,FWD,Everton,0,0,0.0,0
308,4866,Aboubakar Kamara,5,65,0,0.01816658489406109,0,0.18611150234937668,1,3,0,0,FWD,Fulham,0,0.01816658489406109,0.25301547907292843,0.04873738810420036
309,4918,Patrick Cutrone,2,21,0,0.07145750522613525,0,0,1,0,0,0,FWD,Wolverhampton Wanderers,0,0.07145750522613525,0.07145750522613525,0
310,5061,Kepa,4,360,0,0,0,0,0,0,0,0,GK,Chelsea,0,0,0.13215267658233643,0.13215267658233643
311,5245,Bernardo,3,201,0,0.31766778230667114,0,0.17365065217018127,4,2,0,0,DEF,Brighton,0,0.31766778230667114,0.27330002188682556,0.09216472506523132
312,5247,Naby Keita,5,217,0,0.04716718941926956,0,0.7742168195545673,2,4,1,0,MID,Liverpool,0,0.04716718941926956,1.1607809029519558,0.36629562452435493
313,5256,Oliver Burke,5,211,0,0.8108830377459526,0,0,6,0,0,0,FWD,Sheffield United,0,0.8108830377459526,1.0778711661696434,0.26698813028633595
314,5264,Caglar Söyüncü,5,450,0,0.037243958562612534,0,0.04423747397959232,1,2,0,0,DEF,Leicester,0,0.037243958562612534,2.6046480424702168,2.6046480424702168
315,5274,Michael Hector,4,266,0,0.08639734238386154,0,0.019498158246278763,1,1,2,0,DEF,Fulham,0,0.08639734238386154,0.4653734043240547,0.44587526470422745
316,5545,Wilfred Ndidi,5,444,0,0.058564440347254276,2,0.43809887394309044,3,8,1,0,DEF,Leicester,0,0.058564440347254276,3.568489311262965,3.15006703697145
317,5552,Nick Pope,5,450,0,0,0,0.03647906333208084,0,1,1,0,GK,Burnley,0,0,0.051663463935256004,0.015184400603175163
318,5553,Declan Rice,5,450,0,0.19786949083209038,0,0.03431173786520958,4,1,0,0,MID,West Ham,0,0.19786949083209038,1.8200828433036804,1.7688831686973572
319,5556,Ademola Lookman,5,405,0,0.589702881872654,1,0.7784671038389206,8,9,1,0,FWD,Fulham,0,0.589702881872654,1.771680787205696,1.0460679084062576
320,5560,Scott McTominay,5,290,0,0.23333942145109177,0,0.479418495669961,4,3,1,0,MID,Manchester United,0,0.23333942145109177,1.3355394750833511,0.7497212439775467
321,5562,Rekeem Harper,2,27,0,0.029595350846648216,0,0,1,0,0,0,FWD,West Bromwich Albion,0,0.029595350846648216,0.038211461156606674,0.008616110309958458
322,5569,Rhian Brewster,5,210,0,0.23720191698521376,0,0.389585766941309,6,3,0,0,FWD,Sheffield United,0,0.23720191698521376,0.48349128663539886,0.06659408286213875
323,5584,Aaron Wan-Bissaka,5,450,0,0,0,0.24404693394899368,0,5,1,0,DEF,Manchester United,0,0,1.1687199100852013,1.0011808574199677
324,5587,Josh Maja,5,224,0,1.4519454091787338,0,0.5289062783122063,7,3,0,0,FWD,Fulham,0,1.4519454091787338,1.783191055059433,0.3573826774954796
325,5590,Tosin Adarabioyo,5,450,0,0.019765494391322136,0,0.07937344163656235,1,1,0,0,DEF,Fulham,0,0.019765494391322136,0.7386484500020742,0.7386484500020742
326,5595,Daniel James,5,300,0,0.18553722277283669,0,0.495757594704628,3,2,1,0,MID,Manchester United,0,0.18553722277283669,1.0016147568821907,0.3857521340250969
327,5603,Aaron Ramsdale,5,450,0,0,0,0,0,0,0,0,GK,Sheffield United,0,0,0.16725879348814487,0.16725879348814487
328,5609,Yves Bissouma,5,450,0,0.041183535009622574,0,0.01770659163594246,2,1,0,0,MID,Brighton,0,0.041183535009622574,0.6700186841189861,0.6111285351216793
329,5612,Anwar El Ghazi,5,272,0,0.6810016511008143,0,0.26577065140008926,11,4,0,0,FWD,Aston Villa,0,0.6810016511008143,1.2011587200686336,0.5576758626848459
330,5613,Gabriel,5,400,0,0.08097964525222778,0,0,1,0,1,0,DEF,Arsenal,0,0.08097964525222778,0.7288553155958652,0.7288553155958652
331,5681,Giovani Lo Celso,5,290,0,0,1,0.629024401307106,0,4,3,0,MID,Tottenham,0,0,0.9158394411206245,0.5182291641831398
332,5708,Fernando Marçal,5,298,0,0,0,0.045487720519304276,0,2,1,0,DEF,Wolverhampton Wanderers,0,0,0.6101822461932898,0.5866216234862804
333,5962,Tanguy NDombele Alvaro,5,403,0,0.013745012693107128,1,0.3612641766667366,1,2,0,0,MID,Tottenham,0,0.013745012693107128,2.3600386679172516,2.04391722753644
334,5973,Kenny Tete,5,374,0,0.06371387653052807,0,0.23966722935438156,2,5,1,0,DEF,Fulham,0,0.06371387653052807,0.7285332530736923,0.42515213787555695
335,6027,Jairo Riedewald,5,338,0,0.03500958904623985,0,0.017576491460204124,1,1,2,0,MID,Crystal Palace,0,0.03500958904623985,0.9540599621832371,0.9364834763109684
336,6042,Jan Bednarek,5,450,0,0,0,0.05210043489933014,0,1,0,0,DEF,Southampton,0,0,1.453587306663394,1.453587306663394
337,6044,Charlie Taylor,5,392,0,0.012190885841846466,0,0.14076189696788788,1,1,0,0,DEF,Burnley,0,0.012190885841846466,1.054932788014412,1.042741909623146
338,6049,Solly March,5,359,0,0.36132730171084404,0,0.3494302351027727,5,5,0,0,DEF,Brighton,0,0.36132730171084404,2.213877595961094,1.7718281224370003
